2020-05-08 23:34:58,b'RT @RicdSalvat: Si el 99 tiene el triple de sucursales de los machetazos y los Xtras por qu\xc3\xa9 la gran mayor\xc3\xada de los bonos fueron dados al m\xe2\x80\xa6'
2020-05-08 23:34:58,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
2020-05-08 23:34:57,"b'RT @CiroGomezL: Nuestra reportera Miriam Moreno, quien con sus cr\xc3\xb3nicas sobre los hospitales p\xc3\xbablicos document\xc3\xb3 como nadie la historia de e\xe2\x80\xa6'"
2020-05-08 23:34:57,b'Situaci\xc3\xb3n del #covid_19 para hoy viernes 8 de mayo en #panama #riducaonline #noticias https://t.co/OkthVFpOoC'
2020-05-08 23:34:57,b'RT @luisabinader: Gracias a @chanelsocial por la oportunidad de permitirnos aportar. No nos cansaremos de repetir que cuando se trata de lo\xe2\x80\xa6'
2020-05-08 23:34:57,b'RT @Articulo66Nica: \xf0\x9f\x94\xb4#\xc3\x9aLTIMOMINUTO Sacan en estos momentos de consulta externa del hospital SERMESA de #Masaya a pacientes con s\xc3\xadntomas de\xe2\x80\xa6'
2020-05-08 23:34:57,"b'RT @Reforma: El Embajador de Estados Unidos en M\xc3\xa9xico, Christopher Landau, afirm\xc3\xb3 que est\xc3\xa1 preocupado por que el Gobierno mexicano no est\xc3\xa9\xe2\x80\xa6'"
2020-05-08 23:34:57,b'El profesor de la @UnissJMarti Dr. C. Carlos Sebrango explica a Escambray su aporte a el pron\xc3\xb3stico del #COVID19 en\xe2\x80\xa6 https://t.co/hszCvxpOuG'
2020-05-08 23:34:56,b'RT @Reforma: Un grupo de m\xc3\xa9dicos cubanos que arrib\xc3\xb3 a M\xc3\xa9xico el pasado 6 de abril para apoyar t\xc3\xa9cnicamente a las autoridades mexicanas en l\xe2\x80\xa6'
2020-05-08 23:34:56,b'RT @elpais_america: \xf0\x9f\x87\xa8\xf0\x9f\x87\xb4 Bogot\xc3\xa1 suspender\xc3\xa1 desde el pr\xc3\xb3ximo lunes la restricci\xc3\xb3n de g\xc3\xa9nero\n\n\xf0\x9f\x87\xb5\xf0\x9f\x87\xaa Per\xc3\xba extiende el estado de emergencia hasta el\xe2\x80\xa6'
2020-05-08 23:34:56,b'RT @abrahamendieta: La noticia: \xe2\x80\x9cM\xc3\xa9xico oculta los muertos por Covid-19\xe2\x80\x9d.\n\nLa fuente: \xe2\x80\x9cTres personas con conocimiento sospechan...\xe2\x80\x9d'
2020-05-08 23:34:56,b'RT @mincoturgob: \xe2\x84\xb9 @TurismoEspGob ya ha elaborado los textos base de ocho gu\xc3\xadas higi\xc3\xa9nico-sanitarias frente al COVID-19 para los subsectore\xe2\x80\xa6'
2020-05-08 23:34:56,"b'RT @epigmenioibarra: Derivado del planteamiento de M\xc3\xa9xico contra el acaparamiento de medicinas (aprobado por 179 pa\xc3\xadses), nuestro pa\xc3\xads apor\xe2\x80\xa6'"
2020-05-08 23:34:56,"b'RT @EsPublicoCL: \xf0\x9f\x93\x88 \xc2\xbfC\xc3\xb3mo avanza la pandemia? Compartimos reporte actualizado al d\xc3\xada de hoy, viernes 8 de mayo, de la Evoluci\xc3\xb3n de contagios\xe2\x80\xa6'"
2020-05-08 23:34:56,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
2020-05-08 23:34:56,b'@mariaglezfdez @Uber_ES Ma\xc3\xb1ana sales a aplaudir al balc\xc3\xb3n.\nSabe donde va ese dinero de ese servicio pues ya te lo d\xe2\x80\xa6 https://t.co/HWmYGZtXl8'
2020-05-08 23:34:56,"b'RT @Reforma: Ciudad de M\xc3\xa9xico tendr\xc3\xada 3 veces m\xc3\xa1s muertos por Covid-19 que lo reportado por Gobierno federal y se ocultan datos, dijo The N\xe2\x80\xa6'"
2020-05-08 23:34:56,b'RT @marthaperaltae: Otra v\xc3\xadctima del COVID-19.\n\nDesde @MovimientoMAIS nos solidarizamos con @OPIAC_Amazonia por fallecimiento de Camilo Su\xc3\xa1\xe2\x80\xa6'
2020-05-08 23:34:56,"b'RT @Angiepaulino2: En medio de la tormenta por COVID-19 @LeonelFernandez es #ElCaminoSeguro para dirigir RD siempre solidario, buscando sol\xe2\x80\xa6'"
2020-05-08 23:34:56,"b'Es probable que hoy estemos viviendo el punto m\xc3\xa1s alto en cifras de contagios de COVID-19.\nPara que no lo olviden,\xe2\x80\xa6 https://t.co/aNjDVWFcbA'"
2020-05-08 23:34:56,"b'\xf0\x9f\x8c\x90 La COVID-19 ha paralizado el planeta, \xc2\xbfpero c\xc3\xb3mo y cu\xc3\xa1ndo acabar\xc3\xa1 esta situaci\xc3\xb3n para poder continuar con nuestra\xe2\x80\xa6 https://t.co/eLebYNRspR'"
2020-05-08 23:34:55,b'Esteban Moctezuma el rey desnudo que dice que el Sistema educativo progres\xc3\xb3 dos o tres a\xc3\xb1os en esta crisis del Covi\xe2\x80\xa6 https://t.co/fu5xS0Rk3w'
2020-05-08 23:34:55,b'RT @Farma_Ciencia: Que un colutorio contenga una sustancia virucida no implica que nos proteja frente a la infecci\xc3\xb3n x #coronavirus. Por fa\xe2\x80\xa6'
2020-05-08 23:34:55,"b'RT @CiroGomezL: Nuestra reportera Miriam Moreno, quien con sus cr\xc3\xb3nicas sobre los hospitales p\xc3\xbablicos document\xc3\xb3 como nadie la historia de e\xe2\x80\xa6'"
2020-05-08 23:34:55,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
